employee_id,skill_id,skill_name,proficiency,years_experience,last_used_date
EMP1061,SKL027,Problem Solving,Expert,3,2023-12-17
EMP1062,SKL024,Leadership,Expert,15,2025-06-19
EMP1062,SKL011,Machine Learning,Intermediate,2,2025-03-29
EMP1062,SKL028,Critical Thinking,Expert,14,2024-02-14
EMP1062,SKL021,Stakeholder Management,Beginner,8,2024-10-23
EMP1063,SKL003,JavaScript,Beginner,7,2024-06-28
EMP1063,SKL001,Python,Intermediate,1,2025-01-27
EMP1063,SKL020,Business Analysis,Intermediate,8,2025-06-04
EMP1064,SKL004,SQL,Expert,6,2023-11-14
EMP1064,SKL023,Market Research,Beginner,13,2024-10-26
EMP1064,SKL027,Problem Solving,Expert,7,2024-07-30
EMP1064,SKL020,Business Analysis,Beginner,13,2024-05-11
EMP1064,SKL008,Kubernetes,Beginner,13,2025-07-27
EMP1064,SKL025,Communication,Beginner,2,2025-06-11
EMP1064,SKL030,Time Management,Beginner,15,2025-02-03
EMP1064,SKL024,Leadership,Expert,11,2025-01-22
EMP1064,SKL007,Docker,Beginner,3,2025-05-18
EMP1065,SKL009,AWS,Expert,4,2025-10-04
EMP1065,SKL002,Java,Intermediate,15,2025-11-07
EMP1065,SKL003,JavaScript,Advanced,3,2025-03-11
EMP1065,SKL027,Problem Solving,Beginner,9,2025-04-09
EMP1065,SKL022,Financial Modeling,Expert,0,2024-12-28
EMP1065,SKL029,Creativity,Expert,15,2025-08-26
EMP1065,SKL026,Team Collaboration,Intermediate,2,2025-02-14
EMP1065,SKL030,Time Management,Advanced,8,2024-05-09
EMP1065,SKL001,Python,Beginner,12,2024-08-08
EMP1065,SKL028,Critical Thinking,Intermediate,10,2024-06-29
EMP1066,SKL013,Data Analysis,Advanced,2,2024-06-18
EMP1066,SKL030,Time Management,Intermediate,4,2025-04-11
EMP1066,SKL012,Deep Learning,Beginner,2,2025-07-11
EMP1066,SKL011,Machine Learning,Advanced,3,2025-08-04
EMP1066,SKL026,Team Collaboration,Beginner,3,2025-05-18
EMP1066,SKL008,Kubernetes,Intermediate,3,2025-01-27
EMP1066,SKL015,CI/CD,Expert,4,2025-04-15
EMP1066,SKL010,Azure,Beginner,3,2024-02-26
EMP1066,SKL018,Scrum,Advanced,4,2025-05-17
EMP1066,SKL023,Market Research,Intermediate,2,2024-08-29
EMP1066,SKL019,Product Strategy,Advanced,3,2024-12-17
EMP1067,SKL022,Financial Modeling,Advanced,11,2025-06-04
EMP1067,SKL019,Product Strategy,Expert,15,2024-05-20
EMP1067,SKL020,Business Analysis,Advanced,15,2024-01-30
EMP1067,SKL012,Deep Learning,Beginner,2,2024-07-21
EMP1067,SKL011,Machine Learning,Expert,4,2024-12-15
EMP1068,SKL002,Java,Expert,0,2025-02-04
EMP1068,SKL020,Business Analysis,Intermediate,4,2024-04-07
EMP1068,SKL031,Adaptability,Expert,0,2025-08-10
EMP1068,SKL023,Market Research,Intermediate,0,2025-07-06
EMP1068,SKL017,Agile,Expert,1,2024-08-16
EMP1068,SKL027,Problem Solving,Advanced,0,2024-10-27
EMP1069,SKL010,Azure,Expert,2,2024-01-25
EMP1069,SKL020,Business Analysis,Beginner,1,2024-03-02
EMP1069,SKL019,Product Strategy,Intermediate,1,2025-05-15
EMP1069,SKL029,Creativity,Beginner,1,2024-10-05
EMP1069,SKL002,Java,Beginner,2,2025-08-14
EMP1070,SKL016,Project Management,Expert,4,2024-09-25
EMP1070,SKL021,Stakeholder Management,Beginner,6,2024-01-12
EMP1070,SKL002,Java,Beginner,8,2024-01-20
EMP1070,SKL027,Problem Solving,Advanced,11,2023-12-28
EMP1070,SKL011,Machine Learning,Advanced,14,2024-10-05
EMP1070,SKL003,JavaScript,Advanced,5,2025-09-30
EMP1070,SKL006,Node.js,Expert,9,2024-02-19
EMP1070,SKL018,Scrum,Intermediate,12,2024-11-13
EMP1071,SKL027,Problem Solving,Intermediate,9,2024-04-24
EMP1071,SKL006,Node.js,Expert,7,2024-10-21
EMP1071,SKL016,Project Management,Beginner,10,2024-01-09
EMP1071,SKL001,Python,Expert,4,2024-08-22
EMP1071,SKL008,Kubernetes,Advanced,4,2025-04-18
EMP1071,SKL023,Market Research,Expert,8,2024-12-22
EMP1071,SKL026,Team Collaboration,Advanced,14,2024-09-17
EMP1071,SKL014,Git,Beginner,2,2025-02-08
EMP1072,SKL023,Market Research,Beginner,2,2025-01-17
EMP1072,SKL019,Product Strategy,Intermediate,0,2024-12-17
EMP1072,SKL003,JavaScript,Beginner,5,2025-07-06
EMP1073,SKL001,Python,Beginner,5,2024-09-11
EMP1073,SKL017,Agile,Advanced,4,2025-09-17
EMP1073,SKL003,JavaScript,Intermediate,11,2024-06-01
EMP1073,SKL031,Adaptability,Beginner,8,2025-02-05
EMP1073,SKL002,Java,Expert,11,2024-12-01
EMP1073,SKL014,Git,Intermediate,1,2025-03-18
EMP1073,SKL008,Kubernetes,Advanced,2,2024-10-03
EMP1073,SKL006,Node.js,Beginner,3,2024-10-16
EMP1073,SKL029,Creativity,Expert,14,2025-04-28
EMP1073,SKL022,Financial Modeling,Beginner,0,2025-11-02
EMP1073,SKL018,Scrum,Advanced,6,2024-11-24
EMP1073,SKL013,Data Analysis,Advanced,1,2025-05-31
EMP1074,SKL021,Stakeholder Management,Advanced,8,2024-09-28
EMP1074,SKL020,Business Analysis,Expert,8,2025-08-10
EMP1074,SKL017,Agile,Intermediate,3,2024-03-15
EMP1074,SKL008,Kubernetes,Beginner,14,2024-03-01
EMP1074,SKL014,Git,Advanced,4,2024-12-06
EMP1074,SKL023,Market Research,Beginner,0,2024-02-16
EMP1074,SKL002,Java,Intermediate,9,2024-11-20
EMP1074,SKL028,Critical Thinking,Advanced,13,2025-05-15
EMP1074,SKL007,Docker,Intermediate,7,2024-10-30
EMP1074,SKL012,Deep Learning,Intermediate,11,2024-02-18
EMP1074,SKL026,Team Collaboration,Intermediate,10,2025-05-10
EMP1075,SKL004,SQL,Beginner,3,2024-12-12
EMP1075,SKL005,React,Beginner,8,2025-09-10
EMP1075,SKL014,Git,Beginner,0,2024-12-24
EMP1075,SKL024,Leadership,Intermediate,7,2024-02-09
EMP1075,SKL023,Market Research,Beginner,15,2025-05-02
EMP1075,SKL021,Stakeholder Management,Advanced,0,2024-04-23
EMP1075,SKL009,AWS,Expert,9,2024-10-28
EMP1076,SKL029,Creativity,Advanced,6,2024-11-11
EMP1076,SKL028,Critical Thinking,Intermediate,5,2023-12-05
EMP1076,SKL001,Python,Advanced,3,2025-06-11
EMP1076,SKL007,Docker,Intermediate,1,2024-03-10
EMP1076,SKL009,AWS,Advanced,3,2025-01-17
EMP1076,SKL017,Agile,Advanced,1,2024-08-22
EMP1076,SKL025,Communication,Advanced,6,2025-10-25
EMP1077,SKL008,Kubernetes,Beginner,11,2024-02-10
EMP1077,SKL021,Stakeholder Management,Intermediate,10,2025-02-19
EMP1077,SKL009,AWS,Expert,9,2025-09-02
EMP1077,SKL026,Team Collaboration,Intermediate,0,2024-09-22
EMP1077,SKL018,Scrum,Intermediate,2,2024-02-03
EMP1077,SKL014,Git,Advanced,11,2024-02-11
EMP1077,SKL025,Communication,Expert,3,2024-08-23
EMP1077,SKL007,Docker,Expert,2,2025-01-27
EMP1077,SKL030,Time Management,Beginner,11,2024-06-21
EMP1078,SKL021,Stakeholder Management,Beginner,3,2023-12-11
EMP1078,SKL026,Team Collaboration,Beginner,7,2024-12-20
EMP1078,SKL009,AWS,Beginner,1,2024-03-08
EMP1078,SKL029,Creativity,Advanced,11,2024-02-09
EMP1078,SKL023,Market Research,Beginner,13,2024-08-24
EMP1078,SKL004,SQL,Expert,11,2024-07-03
EMP1078,SKL027,Problem Solving,Expert,2,2024-08-26
EMP1078,SKL007,Docker,Beginner,0,2024-07-02
EMP1078,SKL020,Business Analysis,Expert,7,2024-06-25
EMP1078,SKL016,Project Management,Expert,9,2024-11-21
EMP1078,SKL014,Git,Expert,10,2023-12-01
EMP1079,SKL022,Financial Modeling,Intermediate,0,2025-07-16
EMP1079,SKL031,Adaptability,Intermediate,11,2024-02-28
EMP1079,SKL006,Node.js,Advanced,5,2024-02-28
EMP1079,SKL016,Project Management,Intermediate,2,2025-07-10
EMP1079,SKL026,Team Collaboration,Expert,5,2025-02-09
EMP1079,SKL001,Python,Expert,8,2024-10-02
EMP1079,SKL017,Agile,Intermediate,6,2023-12-17
EMP1079,SKL005,React,Advanced,4,2025-11-06
EMP1079,SKL018,Scrum,Intermediate,11,2025-10-04
EMP1079,SKL023,Market Research,Advanced,8,2024-07-04
EMP1080,SKL027,Problem Solving,Advanced,4,2025-09-30
EMP1080,SKL018,Scrum,Intermediate,2,2024-06-17
EMP1080,SKL025,Communication,Advanced,4,2024-04-25
EMP1080,SKL003,JavaScript,Advanced,15,2024-03-31
EMP1080,SKL024,Leadership,Intermediate,4,2025-08-07
EMP1080,SKL019,Product Strategy,Expert,0,2025-06-06
EMP1081,SKL028,Critical Thinking,Intermediate,13,2024-11-23
EMP1081,SKL017,Agile,Expert,0,2023-11-11
EMP1081,SKL010,Azure,Beginner,11,2024-02-13
EMP1081,SKL003,JavaScript,Expert,4,2025-01-08
EMP1081,SKL009,AWS,Advanced,3,2024-08-06
EMP1081,SKL011,Machine Learning,Advanced,15,2024-01-01
EMP1081,SKL027,Problem Solving,Expert,2,2025-09-16
EMP1081,SKL022,Financial Modeling,Advanced,12,2023-12-14
EMP1082,SKL003,JavaScript,Expert,5,2024-09-29
EMP1082,SKL020,Business Analysis,Beginner,0,2024-11-17
EMP1082,SKL015,CI/CD,Intermediate,3,2025-01-28
EMP1082,SKL004,SQL,Intermediate,4,2024-07-07
EMP1082,SKL009,AWS,Advanced,1,2025-01-22
EMP1082,SKL018,Scrum,Intermediate,5,2024-10-26
EMP1082,SKL026,Team Collaboration,Beginner,4,2025-10-09
EMP1082,SKL014,Git,Intermediate,4,2024-07-29
EMP1082,SKL025,Communication,Beginner,5,2025-07-08
EMP1082,SKL005,React,Beginner,0,2024-08-29
EMP1083,SKL016,Project Management,Intermediate,10,2024-11-13
EMP1083,SKL006,Node.js,Advanced,10,2025-08-19
EMP1083,SKL022,Financial Modeling,Advanced,9,2025-05-22
EMP1083,SKL001,Python,Advanced,14,2025-08-18
EMP1083,SKL010,Azure,Advanced,12,2025-02-22
EMP1083,SKL004,SQL,Intermediate,0,2024-02-21
EMP1083,SKL015,CI/CD,Beginner,9,2025-06-23
EMP1083,SKL017,Agile,Beginner,0,2024-02-25
EMP1083,SKL013,Data Analysis,Beginner,13,2024-12-06
EMP1083,SKL002,Java,Advanced,15,2025-03-18
EMP1083,SKL021,Stakeholder Management,Expert,9,2024-11-02
EMP1084,SKL013,Data Analysis,Expert,1,2025-06-23
EMP1084,SKL027,Problem Solving,Beginner,1,2024-10-24
EMP1084,SKL017,Agile,Intermediate,1,2025-04-11
EMP1084,SKL022,Financial Modeling,Intermediate,0,2024-10-23
EMP1084,SKL030,Time Management,Expert,1,2024-03-04
EMP1084,SKL003,JavaScript,Intermediate,1,2025-09-12
EMP1084,SKL010,Azure,Intermediate,1,2025-05-28
EMP1084,SKL011,Machine Learning,Expert,1,2024-07-19
EMP1084,SKL028,Critical Thinking,Advanced,0,2024-01-18
EMP1084,SKL023,Market Research,Beginner,0,2025-07-23
EMP1085,SKL018,Scrum,Expert,8,2025-03-09
EMP1085,SKL020,Business Analysis,Advanced,5,2025-04-09
EMP1085,SKL003,JavaScript,Advanced,7,2025-03-08
EMP1086,SKL011,Machine Learning,Beginner,8,2024-09-23
EMP1086,SKL008,Kubernetes,Advanced,5,2024-09-05
EMP1086,SKL018,Scrum,Intermediate,10,2024-05-08
EMP1086,SKL012,Deep Learning,Advanced,0,2025-10-09
EMP1086,SKL025,Communication,Expert,12,2024-09-12
EMP1086,SKL014,Git,Advanced,0,2024-07-30
EMP1086,SKL028,Critical Thinking,Intermediate,13,2025-01-03
EMP1086,SKL003,JavaScript,Beginner,3,2023-12-15
EMP1086,SKL009,AWS,Beginner,8,2025-04-13
EMP1087,SKL019,Product Strategy,Advanced,11,2025-10-01
EMP1087,SKL006,Node.js,Beginner,0,2024-10-19
EMP1087,SKL021,Stakeholder Management,Beginner,14,2025-06-03
EMP1087,SKL002,Java,Intermediate,5,2024-06-12
EMP1087,SKL018,Scrum,Beginner,15,2025-03-25
EMP1087,SKL027,Problem Solving,Beginner,8,2024-01-17
EMP1088,SKL029,Creativity,Beginner,1,2025-09-12
EMP1088,SKL018,Scrum,Expert,1,2024-03-17
EMP1088,SKL002,Java,Intermediate,1,2025-05-12
EMP1088,SKL008,Kubernetes,Advanced,1,2023-11-29
EMP1088,SKL015,CI/CD,Beginner,0,2025-01-27
EMP1088,SKL012,Deep Learning,Intermediate,1,2025-03-13
EMP1089,SKL021,Stakeholder Management,Expert,1,2025-07-20
EMP1089,SKL015,CI/CD,Expert,2,2025-07-01
EMP1089,SKL004,SQL,Advanced,1,2025-05-12
EMP1089,SKL007,Docker,Intermediate,1,2024-07-06
EMP1089,SKL027,Problem Solving,Expert,2,2025-01-18
EMP1089,SKL024,Leadership,Advanced,0,2025-03-25
EMP1089,SKL029,Creativity,Beginner,1,2024-02-14
EMP1089,SKL003,JavaScript,Expert,1,2025-03-24
EMP1089,SKL028,Critical Thinking,Advanced,1,2025-01-17
EMP1089,SKL011,Machine Learning,Intermediate,2,2024-01-15
EMP1089,SKL002,Java,Advanced,2,2024-04-07
EMP1089,SKL006,Node.js,Advanced,0,2025-03-04
EMP1090,SKL019,Product Strategy,Expert,1,2025-01-03
EMP1090,SKL010,Azure,Advanced,0,2025-01-31
EMP1090,SKL020,Business Analysis,Advanced,9,2025-06-20
EMP1090,SKL014,Git,Beginner,4,2023-12-21
EMP1090,SKL021,Stakeholder Management,Beginner,5,2025-01-25
EMP1090,SKL001,Python,Beginner,2,2024-12-19
EMP1090,SKL004,SQL,Beginner,7,2024-04-05
EMP1090,SKL018,Scrum,Expert,1,2025-06-14
EMP1090,SKL026,Team Collaboration,Beginner,5,2024-11-13
EMP1090,SKL027,Problem Solving,Intermediate,7,2024-12-04
EMP1091,SKL011,Machine Learning,Advanced,7,2025-10-06
EMP1091,SKL012,Deep Learning,Beginner,2,2023-11-24
EMP1091,SKL030,Time Management,Expert,7,2024-02-11
EMP1091,SKL028,Critical Thinking,Intermediate,3,2025-04-04
EMP1091,SKL031,Adaptability,Advanced,2,2025-11-06
EMP1091,SKL017,Agile,Expert,6,2024-12-27
EMP1091,SKL024,Leadership,Expert,6,2024-03-28
EMP1091,SKL019,Product Strategy,Intermediate,4,2023-11-24
EMP1091,SKL009,AWS,Intermediate,5,2024-06-10
EMP1091,SKL005,React,Beginner,6,2025-07-13
EMP1092,SKL003,JavaScript,Intermediate,4,2024-04-17
EMP1092,SKL030,Time Management,Expert,5,2024-05-18
EMP1092,SKL027,Problem Solving,Advanced,7,2025-08-15
EMP1093,SKL014,Git,Advanced,0,2025-05-11
EMP1093,SKL019,Product Strategy,Beginner,0,2025-08-22
EMP1093,SKL008,Kubernetes,Intermediate,0,2025-09-29
EMP1093,SKL027,Problem Solving,Beginner,0,2025-02-02
EMP1093,SKL003,JavaScript,Advanced,0,2024-10-20
EMP1093,SKL026,Team Collaboration,Advanced,0,2024-01-14
EMP1093,SKL006,Node.js,Expert,0,2025-07-28
EMP1093,SKL016,Project Management,Beginner,0,2024-12-28
EMP1093,SKL023,Market Research,Beginner,0,2025-02-23
EMP1093,SKL015,CI/CD,Beginner,0,2024-07-15
EMP1093,SKL021,Stakeholder Management,Expert,0,2024-09-17
EMP1094,SKL007,Docker,Beginner,0,2025-02-09
EMP1094,SKL022,Financial Modeling,Beginner,15,2023-12-14
EMP1094,SKL004,SQL,Advanced,3,2024-11-25
EMP1094,SKL027,Problem Solving,Expert,14,2025-09-09
EMP1094,SKL021,Stakeholder Management,Expert,9,2025-11-04
EMP1094,SKL012,Deep Learning,Expert,8,2023-11-28
EMP1094,SKL002,Java,Intermediate,5,2024-07-31
EMP1094,SKL018,Scrum,Advanced,7,2024-10-14
EMP1094,SKL031,Adaptability,Expert,13,2024-03-29
EMP1095,SKL008,Kubernetes,Intermediate,7,2024-09-27
EMP1095,SKL002,Java,Advanced,2,2023-11-28
EMP1095,SKL025,Communication,Intermediate,7,2025-09-07
EMP1095,SKL024,Leadership,Intermediate,12,2024-12-24
EMP1095,SKL011,Machine Learning,Expert,13,2024-07-13
EMP1095,SKL013,Data Analysis,Intermediate,2,2024-09-01
EMP1096,SKL005,React,Expert,1,2024-05-27
EMP1096,SKL002,Java,Beginner,5,2024-01-19
EMP1096,SKL031,Adaptability,Advanced,14,2024-02-07
EMP1096,SKL025,Communication,Intermediate,11,2024-01-26
EMP1096,SKL030,Time Management,Beginner,13,2025-01-03
EMP1096,SKL014,Git,Intermediate,14,2024-03-19
EMP1097,SKL004,SQL,Advanced,6,2024-06-18
EMP1097,SKL016,Project Management,Intermediate,4,2024-02-29
EMP1097,SKL012,Deep Learning,Expert,8,2024-03-30
EMP1097,SKL009,AWS,Expert,3,2024-05-26
EMP1097,SKL007,Docker,Expert,7,2025-06-28
EMP1097,SKL018,Scrum,Beginner,3,2024-01-18
EMP1097,SKL002,Java,Intermediate,12,2024-03-08
EMP1098,SKL008,Kubernetes,Beginner,2,2024-07-05
EMP1098,SKL015,CI/CD,Beginner,2,2024-09-21
EMP1098,SKL027,Problem Solving,Advanced,0,2025-04-20
EMP1098,SKL019,Product Strategy,Intermediate,1,2024-03-20
EMP1098,SKL003,JavaScript,Intermediate,1,2023-12-25
EMP1098,SKL007,Docker,Beginner,2,2025-03-01
EMP1099,SKL009,AWS,Expert,8,2024-07-19
EMP1099,SKL015,CI/CD,Beginner,4,2024-03-29
EMP1099,SKL004,SQL,Beginner,15,2023-12-01
EMP1099,SKL027,Problem Solving,Expert,4,2025-05-17
EMP1099,SKL026,Team Collaboration,Intermediate,1,2023-12-25
EMP1099,SKL014,Git,Intermediate,13,2024-06-28
EMP1100,SKL014,Git,Advanced,2,2024-09-07
EMP1100,SKL006,Node.js,Beginner,5,2024-01-25
EMP1100,SKL017,Agile,Beginner,7,2024-07-15
EMP1100,SKL013,Data Analysis,Expert,2,2024-02-28
EMP1100,SKL002,Java,Intermediate,1,2024-09-25
EMP1100,SKL015,CI/CD,Intermediate,4,2025-10-03
EMP1101,SKL006,Node.js,Intermediate,1,2024-07-18
EMP1101,SKL022,Financial Modeling,Advanced,4,2024-05-28
EMP1101,SKL005,React,Beginner,5,2024-08-27
EMP1101,SKL017,Agile,Beginner,6,2025-08-13
EMP1101,SKL030,Time Management,Advanced,0,2025-10-08
EMP1101,SKL002,Java,Advanced,7,2024-02-11
EMP1101,SKL020,Business Analysis,Intermediate,6,2023-12-20
EMP1101,SKL018,Scrum,Beginner,5,2024-04-15
EMP1101,SKL027,Problem Solving,Advanced,5,2024-05-14
EMP1101,SKL029,Creativity,Beginner,3,2025-06-16
EMP1101,SKL009,AWS,Expert,6,2025-02-15
EMP1101,SKL019,Product Strategy,Expert,2,2025-02-07
EMP1102,SKL009,AWS,Intermediate,8,2024-05-11
EMP1102,SKL024,Leadership,Beginner,11,2024-11-26
EMP1102,SKL001,Python,Advanced,4,2024-12-09
EMP1102,SKL019,Product Strategy,Expert,15,2025-06-16
EMP1102,SKL011,Machine Learning,Intermediate,3,2024-12-05
EMP1102,SKL008,Kubernetes,Intermediate,4,2024-09-04
EMP1102,SKL015,CI/CD,Intermediate,11,2024-02-07
EMP1102,SKL005,React,Advanced,10,2024-06-06
EMP1102,SKL016,Project Management,Beginner,8,2023-12-27
EMP1102,SKL020,Business Analysis,Advanced,5,2024-07-14
EMP1102,SKL002,Java,Beginner,15,2024-11-05
EMP1102,SKL029,Creativity,Beginner,5,2025-01-12
EMP1103,SKL019,Product Strategy,Intermediate,8,2024-09-21
EMP1103,SKL021,Stakeholder Management,Advanced,4,2023-12-30
EMP1103,SKL001,Python,Advanced,0,2024-11-20
EMP1103,SKL018,Scrum,Beginner,14,2023-12-02
EMP1103,SKL003,JavaScript,Intermediate,9,2024-09-21
EMP1103,SKL007,Docker,Intermediate,4,2025-03-16
EMP1103,SKL023,Market Research,Expert,0,2024-05-09
EMP1104,SKL030,Time Management,Expert,9,2025-10-19
EMP1104,SKL014,Git,Beginner,12,2025-09-28
EMP1104,SKL024,Leadership,Expert,2,2023-11-24
EMP1104,SKL010,Azure,Intermediate,6,2024-06-06
EMP1104,SKL022,Financial Modeling,Advanced,0,2025-01-13
EMP1104,SKL015,CI/CD,Intermediate,6,2025-02-07
EMP1105,SKL025,Communication,Advanced,6,2025-04-17
EMP1105,SKL003,JavaScript,Intermediate,1,2024-01-27
EMP1105,SKL010,Azure,Beginner,5,2024-05-19
EMP1105,SKL031,Adaptability,Advanced,4,2025-06-24
EMP1105,SKL001,Python,Expert,14,2025-01-13
EMP1105,SKL028,Critical Thinking,Advanced,12,2025-03-30
EMP1106,SKL014,Git,Advanced,7,2025-07-11
EMP1106,SKL003,JavaScript,Beginner,2,2024-02-15
EMP1106,SKL018,Scrum,Advanced,0,2024-07-03
EMP1106,SKL008,Kubernetes,Intermediate,6,2025-01-24
EMP1107,SKL030,Time Management,Expert,0,2024-09-20
EMP1107,SKL009,AWS,Expert,0,2024-10-21
EMP1107,SKL028,Critical Thinking,Beginner,0,2024-01-14
EMP1107,SKL021,Stakeholder Management,Advanced,0,2025-08-28
EMP1107,SKL026,Team Collaboration,Expert,0,2025-03-17
EMP1107,SKL025,Communication,Beginner,0,2024-12-02
EMP1107,SKL020,Business Analysis,Intermediate,0,2024-04-16
EMP1107,SKL006,Node.js,Intermediate,0,2025-07-10
EMP1107,SKL027,Problem Solving,Advanced,0,2024-02-28
EMP1107,SKL017,Agile,Expert,0,2024-08-25
EMP1107,SKL022,Financial Modeling,Intermediate,0,2025-01-02
EMP1108,SKL028,Critical Thinking,Expert,7,2024-03-19
EMP1108,SKL007,Docker,Advanced,5,2025-07-09
EMP1108,SKL029,Creativity,Expert,5,2024-05-18
EMP1109,SKL015,CI/CD,Intermediate,6,2024-12-31
EMP1109,SKL024,Leadership,Intermediate,7,2024-10-04
EMP1109,SKL003,JavaScript,Beginner,7,2025-10-17
EMP1109,SKL020,Business Analysis,Beginner,6,2025-01-14
EMP1109,SKL019,Product Strategy,Advanced,0,2024-10-25
EMP1109,SKL025,Communication,Intermediate,0,2023-12-12
EMP1109,SKL001,Python,Beginner,5,2023-11-10
EMP1109,SKL005,React,Intermediate,8,2025-08-02
EMP1109,SKL023,Market Research,Expert,6,2024-11-04
EMP1109,SKL028,Critical Thinking,Expert,4,2025-08-15
EMP1110,SKL020,Business Analysis,Expert,7,2025-03-06
EMP1110,SKL001,Python,Beginner,7,2024-06-21
EMP1110,SKL012,Deep Learning,Intermediate,1,2025-03-31
EMP1110,SKL018,Scrum,Expert,6,2024-03-19
EMP1110,SKL024,Leadership,Intermediate,1,2023-11-10
EMP1111,SKL004,SQL,Beginner,7,2023-12-26
EMP1111,SKL011,Machine Learning,Intermediate,0,2025-11-04
EMP1111,SKL009,AWS,Intermediate,9,2025-10-25
EMP1111,SKL028,Critical Thinking,Beginner,11,2024-11-18
EMP1111,SKL030,Time Management,Advanced,0,2024-06-09
EMP1111,SKL026,Team Collaboration,Expert,5,2025-02-16
EMP1111,SKL006,Node.js,Beginner,2,2024-05-22
EMP1112,SKL017,Agile,Intermediate,2,2025-08-23
EMP1112,SKL029,Creativity,Beginner,14,2025-04-21
EMP1112,SKL005,React,Intermediate,13,2024-08-31
EMP1112,SKL014,Git,Beginner,9,2024-08-08
EMP1112,SKL016,Project Management,Advanced,2,2025-08-25
EMP1113,SKL003,JavaScript,Beginner,2,2025-03-15
EMP1113,SKL030,Time Management,Expert,6,2024-04-23
EMP1113,SKL025,Communication,Expert,8,2025-02-06
EMP1113,SKL023,Market Research,Advanced,11,2025-08-23
EMP1113,SKL005,React,Intermediate,12,2024-12-10
EMP1113,SKL029,Creativity,Beginner,9,2024-06-15
EMP1113,SKL013,Data Analysis,Intermediate,4,2023-12-15
EMP1113,SKL017,Agile,Expert,13,2024-03-14
EMP1113,SKL009,AWS,Beginner,9,2025-06-06
EMP1113,SKL006,Node.js,Expert,7,2024-12-28
EMP1114,SKL017,Agile,Beginner,1,2025-01-20
EMP1114,SKL023,Market Research,Expert,1,2024-01-03
EMP1114,SKL014,Git,Advanced,9,2024-06-30
EMP1114,SKL001,Python,Expert,2,2024-01-18
EMP1114,SKL010,Azure,Expert,5,2024-09-12
EMP1114,SKL002,Java,Expert,2,2025-05-05
EMP1114,SKL007,Docker,Intermediate,13,2024-02-13
EMP1114,SKL013,Data Analysis,Beginner,0,2025-08-16
EMP1114,SKL020,Business Analysis,Expert,8,2024-02-26
EMP1114,SKL015,CI/CD,Beginner,4,2025-05-26
EMP1115,SKL014,Git,Beginner,0,2025-01-15
EMP1115,SKL020,Business Analysis,Beginner,0,2024-06-14
EMP1115,SKL028,Critical Thinking,Expert,0,2025-09-22
EMP1115,SKL025,Communication,Beginner,0,2024-10-10
EMP1115,SKL004,SQL,Intermediate,0,2024-04-21
EMP1115,SKL013,Data Analysis,Expert,0,2025-02-26
EMP1115,SKL010,Azure,Beginner,0,2024-12-06
EMP1115,SKL019,Product Strategy,Beginner,0,2025-07-24
EMP1115,SKL018,Scrum,Expert,0,2024-07-14
EMP1115,SKL017,Agile,Intermediate,0,2025-09-26
EMP1115,SKL005,React,Expert,0,2025-04-22
EMP1116,SKL023,Market Research,Advanced,6,2024-08-02
EMP1116,SKL007,Docker,Advanced,9,2025-03-17
EMP1116,SKL014,Git,Beginner,3,2024-05-31
EMP1116,SKL010,Azure,Intermediate,10,2025-06-16
EMP1116,SKL011,Machine Learning,Beginner,3,2025-05-12
EMP1116,SKL018,Scrum,Expert,13,2024-10-26
EMP1116,SKL030,Time Management,Intermediate,7,2024-06-09
EMP1116,SKL016,Project Management,Expert,10,2024-05-19
EMP1116,SKL028,Critical Thinking,Expert,9,2025-04-07
EMP1116,SKL015,CI/CD,Beginner,6,2024-07-16
EMP1116,SKL026,Team Collaboration,Advanced,11,2024-08-01
EMP1117,SKL014,Git,Intermediate,0,2024-04-21
EMP1117,SKL017,Agile,Expert,0,2024-11-01
EMP1117,SKL031,Adaptability,Expert,0,2025-02-17
EMP1117,SKL011,Machine Learning,Expert,0,2024-07-22
EMP1117,SKL013,Data Analysis,Advanced,0,2023-11-22
EMP1117,SKL023,Market Research,Advanced,0,2025-10-19
EMP1117,SKL027,Problem Solving,Intermediate,0,2025-04-30
EMP1117,SKL025,Communication,Intermediate,0,2024-02-21
EMP1117,SKL006,Node.js,Expert,0,2025-03-26
EMP1117,SKL005,React,Intermediate,0,2025-10-26
EMP1117,SKL024,Leadership,Beginner,0,2023-11-11
EMP1118,SKL020,Business Analysis,Advanced,8,2025-02-24
EMP1118,SKL003,JavaScript,Beginner,13,2024-11-14
EMP1118,SKL004,SQL,Beginner,7,2023-11-13
EMP1119,SKL015,CI/CD,Advanced,15,2025-10-10
EMP1119,SKL024,Leadership,Beginner,11,2023-11-17
EMP1119,SKL007,Docker,Intermediate,7,2025-04-15
EMP1119,SKL009,AWS,Intermediate,10,2024-03-23
EMP1119,SKL004,SQL,Expert,1,2024-09-25
EMP1119,SKL020,Business Analysis,Expert,3,2025-01-14
EMP1119,SKL010,Azure,Expert,12,2025-10-05
EMP1119,SKL003,JavaScript,Intermediate,12,2025-05-03
